no,keyword,runtime,like,title,title_ko,channel,date
1059,강원여행,0:47,15,带娃旅行日本第三站·纪伊胜浦 徒步熊野古道,아이와 함께하는 일본 여행 - 가쓰우라 키 구마노 고도 하이킹(구마노 로드),@旅行的蜗牛,2024-11-11
1060,강원여행,1:07,298,分享开满美丽格桑花的露营钓鱼好去处，喜欢拍照打卡的小姐姐们快快冲呀，格桑花正是盛开时。#柳州露营地推荐 #柳州周边游景点推荐 #流山镇江道屯码头露营钓鱼 #江道码头 #柳州周边游 @DOU+小助手,"캠핑과 낚시 좋은 장소로 가득한 아름다운 거베라 꽃을 공유하고, 카드 여성들이 빨리 서둘러 사진을 찍는 것처럼 아, 거베라 꽃이 만발했습니다. #류저우 캠핑장 추천 #류저우 주변 관광 명소 추천 #류산진 장다오툰 부두 캠핑 낚시 #장다오 부두 #류저우 주변 관광 @DOU+작은도우미",@在风景里露营,2023-11-27
1061,강원여행,0:30,10,皖南川藏线 宁国落羽杉林“水上喀纳斯”#皖南川藏线,"남안휘 사천-티베트 라인 닝궈 낙엽송 숲 ""물 카나스"" #남안휘 사천-티베트 라인",@动力火车,2024-11-09
1062,강원여행,1:03,579,镇江新开的景区江岛花田，攻略来啦～想来的朋友们可以参考这期视频#放飞心情拥抱大自然 #周末去哪玩 #一起去春游 #住进风景里 #保持热爱奔赴山海,"전장의 새로운 경치 좋은 장도 꽃밭, 전략이 왔습니다 ~ 친구들에게오고 싶은 분들은이 영상을 참고하세요 # 자연을 품는 기분으로 날아 # 주말에 놀러 갈 곳 # 함께 봄 여행 가기 # 풍경 속에 살기 # 산과 바다로 달리는 사랑을 유지하십시오.",@丹阳小辣子,2024-04-03
1063,강원여행,0:19,13,朝鲜人好像都喜欢集体出游，临江至长白县这段331国道太美了！ #东北 #331国道 #朝鲜 #旅行,"북한 사람들은 단체 여행을 좋아하는 것 같고, 임경에서 장백현까지 331번 국도 구간은 정말 아름답습니다! 북동 #331번국도 #북한 #여행 #북한여행",@姜戈,2024-11-09
1064,강원여행,1:21,5,#原创 #中朝边境 #冬日暖心局 #酒旅新星训练营 #G331边境线自驾游 没有收拾残局的能力， 就别放纵你那善变的情绪。,#오리지널 #중국-북한 국경 #겨울온난화 #와인투어 라이징스타캠프 #G331 국경선 자가운전 투어 엉망진창을 정리할 능력이 없다면 변덕스러운 감정에 빠져들지 마세요.,@嗨 一起去旅游吧 🤗,2024-11-06
1065,강원여행,0:22,4,怀旧与探索之旅 十月陪孩子她爹在日本九州进行了怀旧与探索之旅，十天行程去了熊本、云仙、长崎和福冈。除在长崎和福冈探访了他的母校，还参观了熊本城，遭遇了阿苏火山口刺鼻的ガス毒气，在岛原口之津出海看海豚（只看到了海豚的背鳍），远眺到云仙岳火山，感受云仙温泉镇地狱谷蒸腾的热气，在温泉小镇的海边温泉泡脚，还在长崎港看到国内首航的鼓浪屿号邮轮。全程自助，提前参照旅友的经验做了攻略，借助30多年前的日语底子，顺利地完成了此次旅行。在九州的主要交通工具是大巴和轮渡，每日步行平均约1.5万步。很有意义和值得纪念的旅行。#日本九州岛 #怀旧之旅 #探索之旅 #自助游,"그리움과 발견 여행 10월에는 아버지와 함께 구마모토, 운젠, 나가사키, 후쿠오카를 방문하는 10일간의 일정으로 일본 규슈로 그리움과 발견 여행을 떠났습니다. 모교인 나가사키와 후쿠오카 방문 외에도 구마모토 성 방문, 아소 분화구 매운 가스 체험, 시마바라 구치노쓰에서 돌고래 바다 구경(돌고래 등지느러미만 보았음), 윤셴 화산 멀리서 바라본 윤셴 온천 마을에서 뜨거운 공기가 나오는 지옥 계곡의 온천 마을에서 발을 담그고, 나가사키 항구에서 국내 첫 항해인 구랑유도 유람선을 구경하는 등 다양한 볼거리와 체험을 했습니다. 전체 여행은 셀프 가이드로 진행했고, 여행 친구들의 경험을 참고해 미리 전략을 세웠으며, 30년 이상 쌓아온 일본어 실력의 도움으로 순조롭게 여행을 마칠 수 있었습니다. 규슈의 주요 교통수단은 버스와 페리였고, 하루 평균 약 15,000보를 걸었습니다. 매우 의미 있고 기억에 남는 여행이었습니다. 일본규슈섬 #노스탤지어 #탐험 #자유여행 #셀프가이드투어",@多肉和小鱼儿,2024-11-09
1066,강원여행,1:52,19,釜山三天两晚自由行~#记录快乐之旅留下美好的回忆♥️♥️,부산 2박 3일 자유여행 ~ #행복한여행기록 좋은 추억 만들기 ♥️♥️,@豆麻麻。,2023-04-25
1067,강원여행,1:24,6,@抖音创作者中心 @全民任务小助手 #旅行推荐官 #自由行旅拍 #保持热爱奔赴山海,흔들리는크리에이터센터 #유니버셜퀘스트어시스턴트 #여행추천담당자 #프리랜서여행사진 #산과 바다를사랑하는여행 #keeploverunningtothemountainsandsea,@서가연,2023-08-20
1068,강원여행,0,13,韩国江原大学全球文化融合系秋季迎新。2024年秋季学期的迎新活动已经顺利完成啦！ 希望大家接下来在江原大学拥有一个愉快、充实的学习生活～ 想要申请2025年春季学期入学的同学们也可以准备起来啦^^#韩国留学 #留学性价比高的国家 #留学生日常 #新学期,강원대학교 글로벌문화융합학과 가을 오리엔테이션 2024학년도 가을학기 오리엔테이션이 성황리에 마무리되었습니다! 앞으로 강원대학교에서 즐겁고 알찬 유학생활 보내시길 바랍니다~ 2025년 봄 학기에 지원하실 분들도 준비하시면 됩니다 ^^ #한국유학 #유학하기좋은국가 #유학생들의일상 #새학기,@KNU-江大学姐,2024-09-07
1069,강원여행,0:23,741,抚远周边：街津口，青龙山灌区首站，约上三五好友一起玩起来，推荐这个滑道，很好玩！#必打卡的地方 #旅行vlog #我为家乡代言,"푸위안 주변 : 칭룽산 관개 지구의 첫 번째 정거장인 제진커우, 친구 3~5명과 함께 모여 즐거운 시간을 보내세요, 이 슬라이드를 추천합니다! #꼭 가봐야 할 곳 #여행 브이로그 #고향이 그리워요",@东极小宇宙@阿桑,2021-10-04
1070,강원여행,5:56,17000,#徐游济 之牛岛一日游，旅行里只要有小动物和好吃的，体验感绝对4008517517分#超一人足 #济州岛 #旅行vlog,"#서유지 소의 섬으로 떠나는 당일치기 여행, 작은 동물과 맛있는 음식만 있다면 여행은 절대적으로 4008517517 포인트 #슈퍼1인1발 #제주 #여행 브이로그",@金嗓子徐宝,2023-10-31
1071,강원여행,0,208,"日本本州小众丨关西秘境．和歌山必游景点！位于日本关西地区最南端的纪伊半岛，三面环．海，自然风光非常美丽，非常适合这个季节出游，下面给大家整理了和歌山9个推荐景点，一起看看吧！ 1小玉电车 和歌山有一个""小玉车站""，因为一只猫的出现挽救了当地一条濒临停运的铁路线。为了让猫咪的这个站长当得名副其实，他们还把收费站改造成了猫舍，连火车都是按照三花猫的元素打造的。 2紀三井寺 纪三井寺是和歌山县最受欢迎的寺院之一，以古老的寺庙建筑、甘甜的井水和樱花的观赏场地著称。 3和歌山城 山城、合日本大平山城。天守阁内部展出与德川家有关系的各种展品，城内还有国家指定名胜""红叶溪庭园""，周边建成了和歌山公园，春天1300株樱花盛开。 4黑潮市场 和歌山县黑潮市场是关西最老牌的生鲜集市，从九州岛到北海道，全日本各地各种各样的海鲜产品琳琅满目，这里每天会进行3次定时的金枪鱼解体秀。 5三段壁洞窟 地底下36米深的洞窟，经过长期波浪侵蚀而形成的奇景和岩石本身五彩瑰丽的纹路。 6圆月岛 独一无二的日落迷人之景，金色落日""莅临""圆 月缺口，成就全世界最令人惊叹的自然奇观之 7千叠敷 千叠数是海外巨岩被海浪冲刷成一块大面积的岩地，这一带的地质多为新第三纪层的砂岩，质地松脆，加上太平洋的强劲海浪，像是几千张榻榻米堆叠而成。 8熊野古道点．大門坂 横跨和歌山、三重、奈良三县的熊野古道，全长 1k多公里，通往熊野三宫的参诣道总称。还可以体验下平安衣装穿越平安时代的日本。 9＃青岸渡寺·那智瀑布 那智瀑布是日本最高的瀑布，每秒都有水柱倾泻而下的轰鸣声，青岸渡寺的三重塔背靠那智瀑布，同框景色绝美。 #京都#关西旅行#日本旅游#京都旅游#那只智瀑布＃小众旅行地＃关西秘境＃和歌山＃和歌山旅行＃日本京都＃日本包车","일본 혼슈 틈새 丨 간사이 비밀의 땅! 와카야마에서 꼭 가봐야 할 명소! 일본 간사이 지방의 최남단에 위치한 기이 반도는 삼면이 바다로 둘러싸여 있습니다. 바다의 자연미는 매우 아름답고 이번 시즌 여행에 매우 적합하며, 다음은 와카야마 9 추천 명소를 정리한 것으로 함께 살펴보세요! 1 코다마 열차 와카야마에는 '코다마 역'이 있는데, 이는 운행 중단 직전의 철도를 구하기 위해 고양이가 나타났다고 해서 붙여진 이름입니다. 고양이를 역장으로 만들기 위해 요금소를 고양이 집으로 바꾸고 열차도 산사 고양이 스타일로 만들었습니다. 2 기사나이지 기사나이지는 와카야마현에서 가장 인기 있는 사찰 중 하나로 고대 사찰 건축과 달콤한 우물물, 벚꽃 경관으로 유명합니다. 3 와카야마성 호피 재팬의 산성이자 평평한 산성입니다. 덴슈카쿠관에는 도쿠가와 가문에 관련된 다양한 전시물이 전시되어 있으며, 성 안에는 국가 지정 명승지 '가와라베키 정원'이 있고, 주변에 와카야마 공원이 조성되어 있어 봄에는 1,300그루의 벚꽃이 피어납니다. 4 구로시오 시장 와카야마현의 구로시오 시장은 간사이에서 가장 오래된 신선식품 시장으로 규슈 섬부터 홋카이도까지 일본 각지의 다양한 해산물을 판매하며, 참치 해체 쇼가 하루 세 번 정기적으로 열립니다. 5 산반반 동굴 수심 36미터의 동굴로 오랜 세월 파도에 의해 침식되어 바위 자체가 화려하고 웅장한 무늬를 가지고 있습니다. 6 둥근 달 섬 독특한 일몰의 매혹적인 풍경, 둥근 달의 틈새로 바라보는 황금빛 일몰, 세계에서 가장 놀라운 자연의 경이로움의 성취 7 치요시키 치요시키란 거대한 외해의 바위가 파도에 씻겨 넓은 바위 지형이 된 곳으로, 제3기 사암의 지질층으로 이루어진 이 지역은 태평양의 강한 파도와 함께 수천 개의 다다미를 쌓아 올린 듯한 질감의 크러시한 감촉이 형성되었습니다. 8 쿠마노 고도 포인트. 8 구마노 고도 포인트. 오몬자카 구마노 고도는 와카야마현, 미에현, 나라현의 구마노 산노미야(세 개의 궁전)로 이어지는 1,000킬로미터 길이의 길입니다. 헤이안 시대 의상을 입고 헤이안 시대 일본을 여행하는 체험도 할 수 있습니다. 9 #아오키와타리 절 - 나치 폭포 일본에서 가장 높은 폭포인 나치 폭포는 매초마다 물줄기가 쏟아져 내리는 굉음과 함께 아오키와타리 절의 미에탑이 나치 폭포와 같은 프레임으로 아름다운 경관을 연출합니다. #교토 #간사이 여행 #일본 여행 #교토 투어 #나지 폭포 # 틈새 여행지 #간사이의 비밀 #와카야마 #와카야마 여행 #일본 교토 #일본 전세 버스",@日本、韩国全境包车旅行,2023-04-27
1072,강원여행,0:11,1841,文昌湖小洱海，一扇小铁门也能出大片，腊八节快乐。#腊八节 #小洱海 #过年,"원창호 작은 얼하이, 작은 철문이 블록버스터를 만들 수 있습니다, 행복한 음력 설날을 보내세요. 라바축제 #작은얼하이 #설날 #설날 전날",@奥拓游玩,2024-01-18
1073,강원여행,1:23,1516,鄱阳县白沙洲乡 内清村，江西的水上“威尼斯”#旅行推荐 #旅行随拍 #江西文旅 #景德镇周边游 #瓷都小雅,"장시성 포양현 바이사자저우향 네이칭촌, 물 위의 베니스 #여행추천 #여행사진 #장시성여행 #징더전 #징더전투어 #도자기도시 #샤오야야",@瓷都小雅,2024-03-23
1074,강원여행,0:14,73,洛东江入海口的三角洲岛--乙淑岛的粉黛乱子草，绝对的治愈系风景。 #治愈系风景 #网红打卡地 #韩国旅游#釜山 #韩国留学 #新罗大学 #亚洲最宜居城市 #韩国@DOU+小助手 @抖音小助手 #随手一拍都是美景,"낙동강 하구의 삼각주 섬, 을숙도에 펼쳐진 억새 가루의 절대 힐링 풍경. 힐링풍경 #넷플릭스 가볼만한곳 #한국여행 #부산 #한국유학 #신라대학교 #아시아에서 가장 살기 좋은 도시 #한국 @DOU+소확행 #셰이크스마트소확행 #어떤샷이든 아름다운 풍경입니다.",@韩国新罗大学,2021-12-21
1075,강원여행,1:59,281,江南第一大湖面沙漠松门山#江南沙漠#盘个福地上热门,강남 최초의 대형 호수 사막 송문산 #강남 사막 #강남 사막 #히트 리스트에 오른 축복의 장소,@鄱阳湖吴城候鸟小镇,2020-08-29
1076,강원여행,0,0,秦山岛旅游景区。#住进风景里 #休闲度假 #旅行推荐官 #特色小镇 #无量山樱花美景视频,진산섬 관광명승지. #풍경 속에 살다 #레저 #여행추천관 #특색 있는 마을 #우량산 벚꽃 뷰티 영상,@QQ荔枝糖🍬,2024-11-11
1077,강원여행,0,1,湖北文旅·武汉冰雪中心。#2024年江原冬青奥会 #陈虹伊什刹海滑冰太美了 #索契冬奥会 #柳鑫宇王诗玥花滑名场面 #2024世界泳联世锦赛,후베이 문화 관광-우한 빙설 센터. #2024강원동계청소년올림픽 #천홍이 시차하이 스케이팅은 너무 아름다워 #소치동계올림픽 #류신위 왕시월 명장면 #2024 WSA 세계선수권대회,@小杨带你玩,2024-11-08
1078,강원여행,0,2,12月⛩日本⛩‖❄️乐享风物诗🎐 本州+北陆雪城温泉7日之旅 双点进出不走回头路 升级一晚五星级酒店 两晚市区酒店连泊 季节限定 白川乡合掌村 河口湖(搭乘kachikachi山缆车) 三光稻荷神社(迷你千鸟居) #乐享·休闲时光 东京/大阪1日自由时光 明治神宫/大阪城公园/二三年坂/花见小路 高山阵屋/心斋桥&道顿倔/银座/秋叶原 #日本旅游,12월 ⛩일본⛩‖ ❄️ 멋의 시를 즐기다🎐 혼슈 + 호쿠리쿠 시라쿠스 온천 7일 출입국 듀얼 포인트 백트래킹 없음 업그레이드 5성급 호텔 1박 2일 시내 호텔 2박 주차 시즌 제한 시라카와고 하포마을 가와구치 호수 (가치카치산 곤돌라 이용) 미미쓰이나리 신사 (미니) 치도리고야) #여가시간 도쿄/오사카 1일 자유시간 메이지 신궁/오사카성 공원/니산자카/하나미 패스 다카야마 진야/신사이바시&도톤조/긴자/아키하바라 #일본관광,@江西环境国际旅行社,2024-11-11
1079,강원여행,0,3683,#泰州 #秋天 藏在江苏的小九寨🍂后悔今年才来😭 - 🍁｜江苏 · 泰州 ———————————— 秋天的水上森林是 由高大的水杉编织而成的童话世界…… 一份「人少景美」「自然清新」「周末出游」「江浙沪自驾」攻略献上🎐 ☆ 🍁｜路线攻略 ———————————— ①日路线：上午逛李中水上森林公园➠中午吃大闸蟹&溱湖八鲜➠下午去溱潼古镇➠晚上去凤城河 ②日路线：中午到了吃大闸蟹&溱湖八鲜➠下午去李中水上森林公园➠溱潼古镇➠第二天去溱湖国家湿地公园➠凤城河 ☆ 🍁｜打卡点tips ———————————— 1⃣️：李中水上森林 ▪️春夏时分它是云雾缭绕，现实版的绿野仙踪～可一入了秋，红色的树叶随风飘下，互相衬着层层叠叠！近6万多只水鸟飞过迷雾仙踪，漫步森林栈道，仿佛掉入深秋的油画世界，迷雾森林拍照最出片，别忘了提前查阅雾气时间表哦~ . 2⃣️：溱湖国家湿地公园 ▪️秋冬会有很多候鸟来这里过冬，景区里还有麋鹿观赏区+水禽园+鳄鱼馆～乘船游荡在湿地公园，白鹭在身边掠过，秋日池杉红叶漫天，层层叠叠的芦花荡构成一幅绝美画卷🎑 湿地里还有海洋馆、科普馆、体验乐园，这几个项目很适合亲子游玩 . 3⃣️：溱潼古镇 ▪️第一次见到这么好吃的古镇！黄桥烧饼、炸小螃蟹、靖江肉铺、鱼圆鱼饼、臭干子！都值得一试～除了美食，这里保存了完好的明清建筑，青石板路上没有游客如织。虽偏安一隅，却每一处都散发着悠悠江南的水乡风韵🛶 . 4⃣️：凤城河 ▪️可以坐40分钟的游船，听听沿途的昆曲表演，画舫里喝茶聊天看书。到码头后可以步行到附近的望海楼看夜景和水幕秀哦 . 5⃣️：大闸蟹&溱湖八鲜 ▫️溱湖物产丰富！尤其是大闸蟹的季节时候，曾入选“舌尖上的中国”，是中国最大的螃蟹爱产地，有最地道的兴化大闸蟹，还有溱湖八鲜，真的动了筷子就停不下嘴了！🥢好好吃！ ☆ ▫️泰州的水上森林给你寄了一封信，攻略先🐎住 ▪️我是本本，旅行一直在路上，我们下篇见 @抖音图文 @图文来了 #旅行图文激励计划 #旅行 #摄影,"#타이저우 #장쑤성의 작은 아홉 마을에 숨겨진 가을 🍂 올해 오길 후회하다 😭 - 🍁｜장쑤성-타이저우 ----- ------- 가을, 물의 숲은 키 큰 세쿼이아가 엮어낸 동화 속 세상.... ... '적은 사람, 아름다운 풍경', '자연의 신선함', '주말 여행', '장쑤성, 저장성, 상하이 자가운전' 전략으로 🎐 ☆ 🍁 🍁｜루트 팁 ---- -------- ①일일 루트: 오전에는 리중수림공원. 정오에 도착해 털게 & 진후 8미 먹기 ➠ 오후에 친통 고대도시 ➠ 저녁에 펑황강 ②일정: 정오에 도착해 털게 & 친통호 8미 먹기 ➠ 오후에 리중수림공원 ➠ 친통 고대도시 이동 다음날 진후 국립습지공원 ➠ 펑청강 ☆ 🍁 🍁｜힛 포인트 팁 ----- ------- 1⃣️: 리중수림 ▪️ 봄과 여름에는 흐린 날씨로 오즈의 마법사의 현실판~ 하지만 가을이 되자마자 붉은 단풍이 바람을 타고 내려와 겹겹이 쌓여 있습니다! 안개가 자욱한 마법사 사이를 날아다니는 6만여 마리의 물새들, 늦가을 유화의 세계로 빠져드는 듯한 숲길을 거니는 모습, 영화 속 가장 멋진 사진을 찍을 수 있는 안개 숲, 미리 안개 일정을 확인하는 것을 잊지 마세요 오~ . 2⃣️ : 진후 국립 습지 공원 ▪️ 가을과 겨울에는 많은 철새가 겨울을 위해 이곳에 올 것이며, 경치 좋은 지역에는 엘크 전망대 + 물새 정원 + 악어 박물관 ~ 습지 공원의 보트 크루즈, 가을 삼나무 붉은 잎 옆으로 휩쓸리는 백로가 하늘을 돌아 다니며 갈대 그네의 층이 아름다운 그림 스크롤을 구성 🎑 습지와 해양 박물관, 과학 박물관, 체험 낙원, 프로젝트에 매우 적합합니다! 이 프로젝트는 부모와 자녀가 놀기에 매우 적합합니다 . 3⃣️: 친통 고대 마을 ▪️ 이렇게 맛있는 고대 마을을 처음 봤어요! 황차오 빵집, 작은 게 튀김, 징장 고기 가게, 생선 둥근 어묵, 냄새 나는 마른 아들! 모두 시도해 볼 가치가 있습니다 ~ 음식 외에도 잘 보존 된 명나라와 청나라 건물, 직조와 같은 관광객이없는 녹색 돌길. 외딴 곳이지만 모든 곳이 양쯔강 남쪽의 긴 수상 도시의 매력을 발산합니다 🛶 . 4⃣️: 펑청강 ▪️ 40분 동안 배를 타고 이동하면서 쿤쿠 공연을 감상하고, 페인트칠이 된 배 안에서 차를 마시며 담소를 나누고 책을 읽을 수 있습니다. 부두에 도착한 후에는 인근 왕하이 타워로 걸어가 야경과 워터 커튼 쇼를 볼 수 있습니다. 5⃣️: 털게 & 진후 8 신선 ▫️ 진후는 농산물이 풍부합니다! 특히 ""중국인의 혀""로 선정 된 털게의 계절은 중국 최대의 게 사랑 원산지이며, 가장 정통적인 싱화 털게와 진후 8 신선, 정말 입에 젓가락! 🥢 너무 맛있어요! ▫️ 타이저우의 물의 숲이 당신에게 편지를 보냈습니다, 팁 먼저 🐎 라이브 ▪️ 항상 여행하는 벤벤입니다, 다음에 뵙겠습니다 @ShakeGraphics #여행그래픽인센티브프로그램 #여행 #사진촬영",@琼袅的旅行本本,2022-10-21
1080,강원여행,0,10,"北海道破冰船之旅🚢人生必打卡的体验之一。冬季北海道纹别破冰船🚢打卡震撼之旅🧊在北海道的道东地区，1～3月份，是观看流冰的最佳时期，札幌出发到鄂霍次克海沿岸 - 🚗行程推荐 D1：全国一札幌(新千岁) D2：札幌→美瑛青池→圣诞树→白须瀑布→精灵露台 D3：富良野→-旭川动物园*企鹅漫步→层云峡→银河流星瀑布→层云峡冰瀑祭(季节限定) D4：网走→网走流冰观光破冰船(1月下旬-3月下旬)→网走湖→网走监狱 D5：鄂霍次克海流冰漫步体验(约2月上旬~3月下旬)【如遇天气原因,流冰漫步则改为溜冰号观光列车】→[神秘之湖]摩周湖展望台→[活火山]琉黄山→屈斜路湖砂汤温泉(11月~4月)或天然露天温泉*古丹温泉和天鹅一起泡汤 D6：阿寒湖冰上嘉年华~冬华美→钏路机场或者札幌(新千岁)-鍾 - 👉攻略打卡🚢 [一R]乘GARINKO Ⅲ IMERU号破冰船观赏❄️ IMERU在愛努語中是「光」的意思，在运行时能够轻易打破流冰并向前航行，能在流冰较多的季节里破冰前行，感受震撼急驰的畅快感 · [二R]纹别Marukaichi水产海鲜市场🐟 天然的海洋生态环境，让纹别盛产各类海产，蟹、鱼新鲜肥美，港口边还设立了一座高达12公尺的巨大蟹螯，浮夸的装置艺术也成为北海道的热门打卡点 · [三R]冰海展望塔水族馆🐠 耸立在纹别港第3防波堤尖端，可以看到流冰小精灵Clione（浮游软体动物，裸海蝶）及各种深海鱼类，远眺整个鄂霍次克海和知床半岛 · [四R]层云峡冰瀑节💦 利用原始的山崖峡谷地貌，用冰块打造出的冬季限定版村落，各种冰柱，冰隧道，冰圆顶屋，在夜晚亮灯之后更加梦幻奇妙，运气好还可以碰上当地的花火大会 · [五R]旭山动物园 🐧ペンギンの散歩｜企鹅散步 为了缓解企鹅在冬季缺乏运动而举行的散步活动，可以近距离看王企鹅如何成群结队地出门 📅12月下旬~3月中旬的积雪期间 散步时间：11:00 | 14:30 ※视天气情况，也可能取消散步哦/3月仅限11点场 - 👇👇👇 详细行程，随时留言📩 #每秒都值得记录[话题]# #日本[话题]# #日本旅游[话题]# #日本旅行[话题]# #北海道[","홋카이도 쇄빙선 투어 🚢 인생의 필수 체험 중 하나. 겨울 홋카이도 리베 쇄빙선 🚢 충격적인 여행 🧊 홋카이도 도토 지방에서 유빙이 가장 좋은 시기인 1월~3월, 삿포로 오호츠크해 연안에서 출발 - 🚗 추천 일정 D1: 전국일주 삿포로(신치토세) D2: 삿포로 → 비에이 아이케이 → 크리스마스 트리 → 시라수 폭포 → 엘프 테라스 D3: 후라노 → 아사히카와 동물원 *펭귄 산책 → 층류 협곡 → 은하수 유성 폭포 → 층류 협곡 빙폭 축제(계절) D4: 아바시리 → 아바시리 유빙 관광 쇄빙선(1월 말~3월 말) → 아바시리 호수 → 아바시리 감옥 D5: 오호츠크해 유빙 산책(2월 초~3월 말) [기상 조건이 좋지 않으면 빙상 산책은 아이스케이트 보트 투어로 대체됩니다. 기차] → [신비의 호수] 마슈호 전망대 → [활화산] 류큐산 → 쿠샤로호 사사유 온천(11~4월) 또는 백조가 있는 천연 노천 온천* 구단 온천 D6: 아칸호 아이스 카니발 ~ 도우호미 → 구시로 공항 또는 삿포로(신치토세) - 정 - 👉레이더 카드 🚢 [I R] 가린코 Ⅲ IMERU를 타십시오. 쇄빙선 ❄️ 이메루는 아이누어로 '빛'이라는 뜻으로, 유빙이 많은 계절에 유빙을 쉽게 뚫고 앞으로 항해할 수 있으며, 유빙을 뚫고 충격적인 질주의 즐거움을 느낄 수 있습니다 - [2R]마코베츠의 마루카이치 해산물 시장🐟 천혜의 해양 생태계로 각종 해산물이 풍부하고 게와 물고기가 신선하고 통통하게 살이 오른 마코베쓰는. 항구에는 12미터 높이의 거대한 게 집게가 세워져 있으며, 화려한 설치물로 홋카이도의 명소가 되었습니다 - [3R]얼음과 바다 전망 타워 수족관🐠 마코베쓰 항의 제3방파제 끝에 위치한 수족관에서는 얼음 엘프와 플랑크톤 연체동물인 클리오네, 다양한 종류의 심해 어류를 볼 수 있으며, 멀리 오호츠크해와 시레토코의 전경을 바라볼 수 있습니다. 반도 - [4R] 레이어 구름 협곡 빙설 축제 💦 자연 그대로의 절벽과 협곡을 이용해 얼음으로 만든 한정판 겨울 마을로 얼음 기둥, 터널, 이글루 등이 있으며 밤에는 조명이 켜지고 지역 불꽃놀이도 펼쳐집니다 - [5R] 아사히야마 동물원 🐧펭귄 워크｜펭귄 워크 겨울철 운동 부족을 해소하기 위해 열리는 펭귄들의 산책입니다.  기록 [주제] # #일본 [주제] # #일본여행 [주제] # #일본여행 [주제] # #홋카이도 [",@UU在日本,2024-11-12
1081,강원여행,0,15,地标打卡。崇善G331自驾,랜드마크 펀칭. 청산 G331 셀프 드라이브,@军舰花宾馆,2024-10-06
1082,강원여행,0,13,合集终于拼完啦🤪。#保持热爱奔赴山海 #旅行 #氛围感 #旅行的意义在此刻具象化 #每一帧都是热爱,드디어 편집이 완료되었습니다 🤪. 산으로 바다로 #사랑을 싣고 #여행 #감성 #여행의 의미는 지금 이 순간에 #모든프레임이사랑입니다.,@qing,2024-09-15
1083,강원여행,0,21,韩国樱花🌸季｜江陵一日游路线。🌸江陵镜浦樱花节是江陵的代表性春季庆典，每年3月末-4月在镜浦一带举行。届时以镜浦台为中心绕镜浦湖水展开的3公里的樱花，连翘，水仙花等各种大大小小的鲜花组成一片花的海洋。从镜浦台入口开始游照片展示，体验活动，文化艺术活动等，还有餐车及各种丰富美食！ 地址：江原道江陵市镜浦路 365 📷韩剧“鬼怪”当中，最让人心动的在海边召唤孔侑的场景，就是在注文津拍摄的，不仅是“鬼怪”，还是防弹少年团的“春日”MV取景地，专辑封面BTS公交车站也在注文津，已经成为了注文津的打卡圣地！ 地址：江原道江陵市注文津邑香湖里 行程安排： 08:20 – 明洞站集合（具体地点提前一天通知） 08:30 – 出发前往江陵镜浦台 11:30 – 镜浦台（自由时间） 14:00 – 注文津海水浴场（自由时间） 15:30 – 返回首尔，明洞站解散 集齐25人，即日出发（从3月30日开始） 适合独自旅游，亲朋好友，不想开车的伙伴，性价比，赶紧计划吧！ #韩国旅游 #韩国樱花 #江陵一日游 #韩国江陵海边 #江陵樱花谷,"대한민국 벚꽃 🌸 시즌｜강릉 당일치기 여행 일정. 강릉 경포 벚꽃 축제는 매년 3월 말과 4월에 경포 일대에서 열리는 강릉의 대표적인 봄 축제입니다. 경포대를 중심으로 경포호 주변 3km에 걸쳐 벚꽃, 개나리, 수선화 등 다양한 크기의 꽃들이 바다처럼 펼쳐지는데요. 경포대 입구부터 사진전, 체험행사, 문화예술행사는 물론 푸드트럭과 다양한 먹거리가 준비되어 있습니다! 주소: 강원도 강릉시 경포로 365 📷 드라마 '도깨비'에서 공유가 바닷가로 소환되는 가장 가슴 뭉클한 장면이 중원진에서 촬영된 곳으로, '도깨비'뿐만 아니라 방탄 소년단의 고향이기도 한 곳입니다. '유령과 괴물'의 배경일 뿐만 아니라 방탄 소년단의 '봄날'의 뮤직비디오 촬영지이기도 하며, 앨범 커버에 나오는 방탄소년단 버스 정류장도 중문진에 위치해 있어 중문진의 성지가 된 곳입니다! 주소: 강원도 강릉시 좌문진읍 향호리 일정: 08:20 - 명동역 집결(정확한 위치는 하루 전 공지) 08:30 - 강릉 경포대 출발 11:30 - 경포대(자유시간) 14:00 - 좌문진해수욕장(자유시간) 진해변 (자유시간) 15:30 - 서울로 귀가, 명동역 하차 25명 모여 당일 출발 (3월 30일부터) 혼자 여행, 가족 및 친구, 운전하기 싫은 연인, 가성비, 서둘러 계획하고 싶은 분들에게 적합! #한국여행 #한국벚꽃 #강릉 당일치기여행 #강릉해변 #강릉벚꽃계곡",@韩国有你旅行社（유니여행사）,2024-03-11
1084,강원여행,0,94,来到传说中的梦幻城市,전설적인 꿈의 도시로.,@强哥.,2024-05-02
