no,keyword,keyword_ko,runtime,like,title,title_ko,channel,date
1360,水原华城文化节,수원화성문화제,4:09,7,水原华城,수원 화성,@15度阳光,2021-10-10
1361,水原华城文化节,수원화성문화제,1:03,105,#韩国留学之旅 #韩国生活 韩国水原的华城，也是世界非物质文化遗产,"대한민국 #한국유학여행 #한국생활 세계무형문화유산이기도 한 수원 화성, 세계문화유산으로 등재되어 있습니다.",@陶瓷博士小越,2022-10-22
1362,水原华城文化节,수원화성문화제,3:51,38,#韩国歌曲。,#한국 노래.,@LCH,2024-10-30
1363,水原华城文化节,수원화성문화제,2:54,5,新媒体案例分享|韩国水原华城行宫左翼门投影秀#文旅灯光 #景观亮化 #视觉盛宴 #沉浸式体验 #投影秀,뉴미디어 사례연구|수원 화성행궁 좌익문 프로젝션 쇼 #조명 #랜드마크 #경관조명 #시각적 향연 #몰입형 체험 #프로젝션 쇼,@广州新起典文旅科技有限公司,2024-01-23
1364,水原华城文化节,수원화성문화제,2:15,4,中秋节快乐🎑。家人们。远在异国他乡，祝福你们幸福安康，平平安安.#中秋节 #中秋节快乐 #韩国 #水原 #vlog日常,행복한 중추절 🎑. 가족. 멀리서부터 여러분 모두의 행복과 평화를 기원합니다 . 중추절 #한가위 #행복한중추절 #한국 #미즈하라 #일상 브이로그,@Lion Chen,2024-09-17
1365,水原华城文化节,수원화성문화제,3:35,5,韓國的世界文化遺產-華城！,"한국의 세계문화유산, 화성!",@蔡偉思Ko,2024-10-30
1366,水原华城文化节,수원화성문화제,5:19,51,🇰🇷vlog｜带你揭秘水原华城！ #韩国夏日旅行vlog #周末去哪玩 #夏天的味道 #解锁周边游 #水原华城,🇰🇷vlog｜수원 화성의 잠금을 해제하는 투어를 떠나보세요! #대한민국 여름여행 브이로그 #주말에 가볼만한곳 #여름의맛 #주변을열다 #수원화성,@抓马姐—诸葛钢铁🇰🇷,2024-07-12
1367,水原华城文化节,수원화성문화제,0,9,韩剧取景地之旅。✨用游客的视角来体验韩国文化，今天跟着教授来到水原华城，看有多少重合度的地方。 1️⃣建筑台：感觉有种莫名的熟悉感。 2️⃣布艺博书馆：出现开头那一刻，有什么锦囊，太尴尬了，好像烟囱下降的地方，像大肠经的感觉，后来发现真的是大肠经的拍摄地。 3️⃣演出地：据说是一个演出的地方，感觉又有一种莫名的熟悉感。 4️⃣韩国刀削面：比较清淡，但比学校的好吃。 5️⃣超级大饺子：里面有粉条。 6️⃣背着扇仔跑：电视剧的一个取景地。 ✨因为相同的文化起源，所以感觉没有太大的代入感，但总的来说还是很有趣的。 #韩国文化#韩剧取景地#水原华城,"한국 드라마 세트장 투어. ✨ 관광객의 입장에서 한국 문화를 체험하는 교수님을 따라 오늘 수원 화성으로 가서 얼마나 많은 부분이 겹치는지 확인해 보세요. 1️⃣ 건축 테라스: 설명할 수 없을 정도로 친숙한 느낌. 2️⃣ 천복수관 : 처음에 나오는 순간 무슨 진방 같은 게 있어서 너무 어색하고, 굴뚝이 내려오는 것 같고, 대장금 느낌 같고, 그러다가 알고 보니 진짜 대장금 촬영장소였어요. 3️⃣ 쇼 장소: 쇼 장소로 추정되는 곳인데, 설명할 수 없는 친숙함이 다시 느껴집니다. 4️⃣Korean 나이프 컷 누들: 학교보다 가볍지만 더 맛있습니다. 5️⃣Super 큰 만두: 안에 당면이 들어 있습니다. 6️⃣Running 팬 소년을 등에 업고: TV 쇼 세트장. ✨ 문화적 기원이 같아서 크게 대체할 수 있는 단어는 아니지만 전반적으로 재미있어요. #한국 문화 #한국 드라마 세트장 #수원 화성",@首尔郑丽妍（🇰🇷纯玩版）,2024-11-06
1368,水原华城文化节,수원화성문화제,4:08,183,"请看以下水原一日游的攻略： 🏯水原华城（Hwaseong Fortress） 📍107, Paldal-ro, Paldal-gu, Suwon, Gyeonggi-do, South Korea 🌈水原华城是朝鲜时代兴建的一座城堡，被联合国教科文组织列为世界文化遗产。游客可以漫步于城墙上，欣赏历史遗迹并领略壮丽的景色。 🏯华行宫（Hwaseong Haenggung Palace） 📍825, Jeongjo-ro, Paldal-gu, Suwon, Gyeonggi-do, South Korea 🫡华行宫是朝鲜时代的皇宫，供国王在外出时居住之用。游客可以参观宫殿和展览，了解朝鲜王朝的历史和文化。 🚡水原大佛（Suwon Big Buddha） 📍107, Paldal-ro, Paldal-gu, Suwon, Gyeonggi-do, South Korea 🌈水原大佛是一尊高达23米的巨型佛像，位于水原华城附近。游客可以前往参观，并在宁静的氛围中感受佛教文化的魅力。 🐔炸鸡一条街（Fried Chicken Street） 📍106, Maesan-ro, Paldal-gu, Suwon, Gyeonggi-do, South Korea 🌈炸鸡一条街是水原的知名美食街区，汇集了各种各样的炸鸡店铺和餐厅。游客可以品尝地道的韩式炸鸡，并体验当地的美食文化。 记得在出发前确认每个景点的营业时间和门票信息，以便更好地安排行程。 #柳智敏[话题]# #刘知珉[话题]# #水原[话题]# #韩国旅行[话题]# #水原华城[话题]#","수원 당일치기 여행 팁을 확인하세요: 🏯수원화성 📍경기도 수원시 팔달구 팔달로 107 🌈수원화성은 조선시대에 축조된 요새입니다. 유네스코 세계문화유산으로 등재되어 있습니다. 방문객들은 성벽을 걸으며 유적지를 감상하고 웅장한 경치를 즐길 수 있습니다. 화성행궁 📍경기도 수원시 팔달구 정조로 825 🫡화성행궁은 조선 시대에 지어진 왕궁으로, 왕이 집을 비울 때 거처로 사용하던 궁궐입니다. 왕이 집을 비울 때 거처로 사용했던 궁궐이에요. 궁궐과 전시관을 둘러보며 조선시대의 역사와 문화를 배울 수 있습니다. 수원대불 🚡 경기도 수원시 팔달구 팔달로 107 🌈 수원대불은 수원 화성 부근에 위치한 높이 23m의 거대한 불상입니다. 관광객들은 이곳을 방문하여 평화로운 분위기에서 불교 문화를 체험할 수 있습니다. 수원 프라이드 치킨 거리 🐔경기도 수원시 팔달구 매산로 106 🌈프라이드 치킨 거리는 다양한 프라이드 치킨 가게와 레스토랑이 모여 있는 수원의 유명한 음식 거리입니다. 상점과 레스토랑. 방문객들은 정통 한국식 프라이드치킨을 맛보고 현지 음식 문화를 체험할 수 있습니다. 여행을 떠나기 전에 각 명소의 영업시간과 티켓 정보를 확인하면 더욱 알찬 여행을 즐길 수 있습니다. #유지민 [화제] #유지민 [화제] #수원 [화제] #한국여행 [화제] #수원화성 [화제] #수원화성 [화제]",@猴哥在韩,2024-03-29
1369,水原华城文化节,수원화성문화제,2:46,346,韩国之旅第一集｜京畿道篇 这次的京畿道之旅幸福指数拉满，去打卡了背着善哉跑的场景，去了爱宝乐园，民俗村，打卡了水原最美图书馆，还去了金浦的稻花农夫👨‍🌾，和金贤重欧巴约定了7月的演唱会行程，我真的太幸福啦，下次还来韩国玩#韩国旅行 #京畿道旅游 #京畿道真韩国 #pinky的vlog #背着善哉跑,"한국여행 1편｜경기도 이번 경기도 여행은 행복이 가득했습니다 선재 업고 달리는 장면을 찍으러 가고, 민속촌 흑단공원도 가고, 수원에서 가장 아름다운 도서관도 가고, 김포의 이나리 농부 👨‍🌾, 7월 김현중 콘서트 일정도 잡고,.... 정말 너무 행복해요, 다음에 또 한국에 놀러 올게요 #한국여행 #경기여행 #경기트루코리아 #핑키의 브이로그 #선자 업고 달리기",@Pinky小龙虾,2024-06-15
1370,水原华城文化节,수원화성문화제,0:25,5,要说中国对其他东亚国家的影响，从这些遗迹也可见一斑。韩国水原华城。#旅行vlog #旅行大玩家 #韩国旅行,중국이 다른 동아시아 국가에 미친 영향은 이 유적에서도 분명하게 드러납니다. 대한민국 수원 화성. 여행 브이로그 #여행 #더큰여행 #한국여행,@Mm🌷,2024-01-30
1371,水原华城文化节,수원화성문화제,5:04,17,2024-9-21韩国行第5天：水原华城 #我的旅行日记#随拍记录生活 #看世界 #韩国 #水原,2024-9-21 한국여행 5일차: 수원화성 #나의여행일기 #다큐멘터리삶을찍다 #세상을보다 #한국 #수원,@芥末还是芥末,2024-10-08
1372,水原华城文化节,수원화성문화제,0:15,49,世界文化遗产，韩国最具文化价值的城廓，雄伟壮丽的水原华城 #古建筑之美 #景点打卡 #韩国旅游 #带你看风景 #历史古迹 @DOU+小助手,"세계문화유산, 한국의 가장 문화적으로 가치 있는 도시 실루엣, 웅장한 수원화성 #고건축의미학 #관광 #한국관광 #볼거리 #역사유적지 @DOU+Assistant",@Jason Bing·中国🇨🇳外贸人,2022-09-24
1373,水原华城文化节,수원화성문화제,0:35,895,历史的传承，完美的融合了现代的气息，古早的旖旎，当下的风光，尽在韩国·#京畿道 #韩国 #游玩攻略,"한국의 역사 유산, 현대와 고대의 매력, 현대의 풍경이 완벽하게 어우러진 곳 - #경기 #한국 #관광 팁",@京畿道优品馆,2022-08-23
1374,水原华城文化节,수원화성문화제,1:50,13,水原华城，很多来旅游的人都不知道 #旅游攻略 #水原华城 #首尔旅游景点 #旅游,"많은 이들에게 알려지지 않은 수원화성, #여행팁 #수원화성 #서울관광명소 #관광",@我不是英语老师유빈,2024-03-15
1375,水原华城文化节,수원화성문화제,1:14,15,大长今居然比背着善宰跑还要吸引我！！ 水原真的太好玩啦！ #韩国 #水原城 #水原华城 #大长今 #韩国留学,사실 저는 순재를 등에 업고 달리는 것보다 대장금이 더 매력적이었어요! 수원은 정말 너무 재밌어요! 한국 #수원성곽 #수원화성 #대장금 #한국유학 #한국여행,@甜妹霄筱子,2024-10-13
1376,水原华城文化节,수원화성문화제,0:35,57,韩国小长城上的垛口竟有大文章！ #韩国旅游 #韩国旅游推荐官 #暑假嗨玩计划 #韩国旅游攻略 #水原华城,작은 만리장성에 쌓인 성벽은 사실 대단한 것이에요! 한국관광 #한국관광 #한국관광추천여행지 #여름휴가 알뜰여행 #한국여행팁 #수원화성,@漫画师Lisa,2024-06-22
1377,水原华城文化节,수원화성문화제,0:53,12,赤峰青年企业家商会韩国研学团第三站--三星手机龟尾工厂、水原华城、三星电子 ·水原基地。,"중화청년상회 한국 스터디 그룹 세 번째 방문지 - 삼성 휴대폰 구미 공장, 수원 화성, 삼성전자 - 수원 기지.",@赤峰青年企业家商会,2024-09-25
1378,水原华城文化节,수원화성문화제,0:18,37,韩国水原华城 城墙上的垛口大有文章！ #暑假嗨玩计划 #韩国旅游 #水原华城 #韩国旅游种草 #韩国自由行攻略,대한민국 수원화성 성벽의 성벽은 대단하다! #여름휴가 알뜰여행 #한국관광 #수원화성 #한국여행씨앗 #한국자유여행팁,@漫画师Lisa,2024-06-22
1379,水原华城文化节,수원화성문화제,0:52,1,内蒙古赤峰陈曲酒业董事长-王译玄带领赤峰青年企业家商会，韩国研学团第三站--三星手机龟尾工厂、水原华城、三星电子 ·水原基地#研学旅行 #赤峰陈曲 #赤峰陈曲红山洞藏,"내몽고 치펑첸취 주류산업 회장 - 왕이쉬엔이 이끄는 치펑청년기업가상회, 한국 스터디투어 세 번째 방문지 - 삼성 휴대폰 구미공장, 수원 화성, 삼성전자 수원사업장 #스터디투어 #치펑첸취 #홍산동캐시",@赤峰陈曲,2024-09-25
1380,水原华城文化节,수원화성문화제,0,74,周末乘坐地铁出来耍耍，一个人的生活，一个人的旅行，水原华城一日游,"주말을 맞아 혼자 사는 사람, 혼자 여행하는 사람이라면 수원 화성으로 떠나는 당일치기 여행!",@笨笨的笨笨,2024-10-30
1381,水原华城文化节,수원화성문화제,1:06,44,韩国🇰🇷最具价值的城廓！雄伟壮观的水原华城～#记录旅行时光,대한민국 🇰🇷 가장 가치 있는 도시 실루엣! 장엄한 수원화성 ~ #기록여행시간,@꧁💫悟空.姐💫꧂,2022-08-09
1382,水原华城文化节,수원화성문화제,2:34,1194,#YO！Kpop Glocal# 站在京畿道韩流文化中心，青春舞者最有YOUNG 让我们一起用Kpop的方式，打开京畿道旅行日志吧！,"#요!케이팝 글로컬# 경기도 한류문화센터에 서 있는 젊은 댄서들, 가장 젊다 케이팝과 함께 경기도 여행기를 열어가자!",@那可鹿鹿,2023-08-22
1383,水原华城文化节,수원화성문화제,3:17,50,231029洪真英_Ring Ring_2023华城文化分享节,231029 홍진영_반지_2023 화성문화나눔축제,@溜达生活,2024-05-14
1384,水原华城文化节,수원화성문화제,10:49,17,辣米家游走华城，出城后发现是世界文化遗产😅😅#vlog日常 #旅行vlog #记录真实生活 #韩国生活,,@辣米姐的韩国生活,2023-04-27
1385,水原华城文化节,수원화성문화제,2:52,0,韩国的水原市，正在准备一场下个月即将到来的成人节庆典 #环球 #人文 #集市 #韩国人 #韩国生活 #韩国综艺,"대한민국 수원시, 다음 달 성년의 날 기념 축제 준비 중 #유니버셜 #인문학 #박람회 #한국인 #한국인의 삶 #한국 버라이어티",@般若仟,2024-03-16
1386,水原华城文化节,수원화성문화제,0,69,水原华城——大长今拍摄地打卡,수원화성-대장금 촬영지 방문하기,@群群111,2024-09-26
1387,水原华城文化节,수원화성문화제,5:29,1,#旅游#韩国#去过的地方,여행 #여행 #한국 #방문 장소,@老徐老歌工坊,2024-09-20
1388,水原华城文化节,수원화성문화제,0,35,“古韵与自然交融，岁月沉淀的美在这里绽放”#韩国 #水原华城 #无滤镜的美,"""세월이 깃든 아름다움이 꽃피는 자연과 어우러진 고풍스러운 매력"" #대한민국 #수원화성 #필터없는뷰티",@首尔内男的.,2024-09-23
1389,水原华城文化节,수원화성문화제,22:20,230,8.24刘宪华水原音乐节 waterbomb suwon 完整版 #刘宪华henry #waterbomb #刘宪华小提琴 #刘宪华一人一乐队 #刘宪华trap,8.24 류시엔화 수원음악제 물폭탄 수원 풀버전 #류시엔화 헨리 #물폭탄 #류시엔화 바이올린 #류시엔화 1인1밴드 #류시엔화 트랩,@Mysteryhua,2024-08-25
1390,水原华城文化节,수원화성문화제,0:58,41,下一站是，水原华城！ #鬼灭之刃 #首尔 #联合国非遗 #水原 #公交车旅行,다음 행선지는 수원화성! #유령멸종블레이드 #서울 #수원 #수원 #버스여행,@江夏小柴胡（东南亚带团创业版）,2024-07-12
1391,水原华城文化节,수원화성문화제,0,11,#水原 #水原华城#翻修古城墙#水原城堡,수원 #수원 #수원화성 #옛 성벽 보수 #수원성지,@一笑而过。。。。。。,2024-06-29
1392,水原华城文化节,수원화성문화제,1:56,49,#水原 #华城印象 #华城水上乐园 #华城 #华城网咖,수이위안 #화청 #화청인상 #화청워터파크 #화청 #화청인터넷카페,@OIO.5069.8818 집바구니,2023-09-13
1393,水原华城文化节,수원화성문화제,0,6,"🌟水原华城行宫探访攻略。🎫购票： 孩子们只需1,500韩元,大人3,000韩元。 🎈简介： 水原华城行宫是正祖大王时代的重要建筑之一。 宫殿的门槛非常低，据说这是为了让进入宫殿的人都必须弯腰向王表示尊敬。这也是经典韩剧大长今的拍摄地之一。 🎈福寿堂： 这里展示了正祖大王当时在这里接待外宾，处理政务的场景。孩子们看到这些古代布置和模拟的人物都充满好奇。 🎈正祖大王的起居室： 摆设简单，却充满了历史感。孩子们特别喜欢这段历史故事，忍不住问了很多的问题。 🎈府内堂： 这是内殿的部分，整体设计雅致，极具韩国古典建筑风格。在这里时间仿佛停止，给人一种宁静的感觉。 #水原华城行宫#历史建筑#韩国旅行","🌟수원화성 관람 팁. 🎫티켓 구매: 어린이 1,500원, 성인 3,000원. 🎈소개: 수원화성행궁은 정조대왕 시대의 가장 중요한 건물 중 하나입니다. 궁궐의 문턱이 매우 낮은데, 이는 궁궐에 들어오는 사람은 누구나 허리를 굽혀 임금에게 경의를 표하도록 하기 위해서라고 합니다. 한국 고전 드라마 대장금의 촬영지 중 하나이기도 합니다. 🎈 복수당: 정조대왕이 외국 손님을 접대하고 정사를 처리하는 모습을 볼 수 있는 곳입니다. 아이들은 고풍스러운 장식과 모형 캐릭터에 흥미를 느낍니다. 🎈 정조대왕의 거실: 소박하지만 역사가 가득한 공간입니다. 아이들은 특히 역사 이야기를 재미있어하며 많은 질문을 쏟아냈어요. 🎈 안채: 안채의 일부분으로, 전체적으로 한국 고전 건축 양식의 우아함을 느낄 수 있는 공간입니다. 마치 시간이 멈춘 듯 평온한 느낌을 주는 곳입니다. 수원화성 #수원화성행궁 #역사건축 #한국여행",@兔子口袋在韩国,2024-09-19
1394,水原华城文化节,수원화성문화제,1:45,428,#刘宪华henry🇰🇷水原市水炸弹音乐节完整版 🦜😂 #和刘宪华一起打水战🔫🔫🔫😂 你能被硬控多久呢 ！！！ #waterbomb音乐节水原 @刘宪华Henry #原相机#水世界天花板,#유현화헨리 🇰🇷 물폭탄뮤직페스티벌 수원 풀버전 🦜😂😂 #유현화헨리와 함께하는 물폭탄 🔫🔫🔫😂 얼마나 오래 하드캐리할 수 있나 !!!! #워터밤뮤직페스티벌수원 @유현화헨리 #오리지널카메라 #워터월드천장,@Una-H🎻庸人&勿扰,2024-08-28
1395,水原华城文化节,수원화성문화제,2:41,167,华城非物质文化遗产，三月三天妃娘娘出巡，今年特邀潮汕英歌舞，愿:国泰民安，风调雨顺，平平安安！,"화청 무형 문화 유산, 3 월 3 일, 여왕 부부가 투어를 떠났고, 올해는 특별히 Chaoshan Ying 노래와 춤, 5 월 : 국가 번영과 인민 평화, 좋은 날씨, 평화와 안보를 초청했습니다!",@WYN,2024-05-01
1396,水原华城文化节,수원화성문화제,2:58,1444,(G)I-DLE《DUMDi DUMDi》20200903水原华城#GIDLE #dumdidumdi,"(여자)아이들 ""덤디덤디"" 20200903 수원화성 #기들 #덤디덤디",@哈撒K,2023-04-21
1397,水原华城文化节,수원화성문화제,0,329,来了！水原音乐节！#刘宪华henry #追星 #首尔 #音乐节 #应援,간다! 수원 뮤직 페스티벌! #유헌화 #별보기 #서울 #뮤직페스티벌 #응원합니다,@水水是大实话执着者,2024-08-24
1398,水原华城文化节,수원화성문화제,1:22,86,2021年元旦#首届华城镇文化旅游节#状元广场现场即兴表演#我的生活日记,2021년 새해 첫날 #제1회 화타운 문화관광축제 #학자의 광장 라이브 즉흥연주 #내인생일기,@潮州老三,2021-01-02
1399,水原华城文化节,수원화성문화제,0:29,323,五华县非物质文化遗产，华城“三月三”活动。 祈求：风调雨顺、国泰民安！,"우화현 무형문화유산, 화청 ""3월 3일"" 활동. 기원: 좋은 기상 조건과 국가의 평화를 기원합니다!",@遇见☞^O^❤️,2024-05-01
1400,水原华城文化节,수원화성문화제,0,14,水原华城行宫。#古建筑之美 喜欢细节中的浪漫#历史古迹,수원 화성행궁. #고대 건축의 아름다움 디테일의 낭만 #역사 유적지,@Nothing@,2024-08-07
1401,水原华城文化节,수원화성문화제,0,1,第一次来水原华城，保存的很好…每每想起我们拆掉的那些古迹，很是可惜,수원화성 처음 와보니 잘 보존돼 있어...허물어버린 비석들 생각하면 매번 아쉽다,@来野 来也,2023-02-12
1402,水原华城文化节,수원화성문화제,1:10,12,#开学季 #韩国留学 #韩国留学生 #水原华城 第一次去韩国古建筑，虽然不大，还是累的不行,"#개학시즌 #한국유학 #한국유학 #수원화성 처음 가본 한국의 오래된 건물, 크진 않지만 아직은 피곤합니다.",@🇰🇷小熊不爱吃蜂蜜,2023-10-12
1403,水原华城文化节,수원화성문화제,0,7,韩国水原华城行宫的汉字。勇士头上绑着的字也是汉字#韩国 #韩国水原 #韩国华城 #华城行宫 #韩国人,"대한민국 수원에 있는 화성행궁의 한자 문자. 무사의 머리에 묶인 글자도 한자 #대한민국 #수원, 대한민국 #화성, 대한민국 #화성행궁 #한국인 #한국인",@热力学长,2024-11-06
1404,水原华城文化节,수원화성문화제,0,47,水原华城热气球初体验。高空感受初秋带来的第一波冷空气和美丽秋景吧～가자~#秋天 #热气球 #看世界 @DOU+小助手,수원화성 열기구 첫 체험. 초가을이 몰고 온 첫 찬 공기와 아름다운 가을 풍경을 하늘에서 느껴보세요 ~가자~ #가을 #열기구 #세상보기 @두+작은도움님,@不知名的俞老师,2023-10-08
1405,水原华城文化节,수원화성문화제,0,10,#韩国旅游 #韩国自由行攻略,한국여행 #한국자유여행 #한국자유여행팁,@KM (Korean Museums),2023-05-03
1406,水原华城文化节,수원화성문화제,1:13,425,热烈祝贺华城村“华韵向党，城兴为民”农民文化节隆重开幕#上热门 #现场直击 #最美基层 #乡村振兴dou行动 #活动现场 #放飞梦想 #我为家乡代言 #祖国强大 #民间艺术 #国泰民安,"화청 마을에서 ""당에 화윤, 인민을위한 청싱""농민 문화 축제의 그랜드 오프닝을 따뜻하게 축하하십시오 #핫 #핫 #라이브 #최고의 풀뿌리 # 시골 활성화 두 행동 # 활동 # 비행 꿈 #나는 내 고향의 대변인 # 조국이 강하게 만든 # 민속 예술 # 국가 번영과 인민의 평화",@胡权,2022-03-12
1407,水原华城文化节,수원화성문화제,0,6,春光倾城 水原的夜。#韩国 #plog #水原华城 #kpop人的日常 #春季氛围感照片,봄이 쏟아지는 수원의 밤. #대한민국 #플로그 #수원화성 #한국인의일상 #봄기운사진,@王采田,2024-04-11
1408,水原华城文化节,수원화성문화제,0,5,韩国水原文化遗址。华城行宫,"수원 문화 유적지, 대한민국. 화성행궁",@二哥,2024-02-13
1409,水原华城文化节,수원화성문화제,0:57,59,#我为家乡旅游节#打卡#华城首届旅游节#壮元公园,#고향의 관광 축제 #화청의 첫 관광 축제 #스트롱달러 공원,@不说再见.,2021-01-01
1410,水原华城文化节,수원화성문화제,0,13,水原华城~1794年，朝鲜王朝后期的第22代王——正祖为了悼念死于政治斗争的父亲，历时两年零八个月，修建成了这座都城。华城的设计在朝鲜自古以来就有的建城法的基础之上，灵活运用了从清朝引入的并用石头和砖块采用西方近代建筑方法。华城作为筑史上不可多得的瑰宝，已被联合国教科文组织评为了世界文化遗产。 #韩国旅游 #华城行宫 #古建筑 #韩国 #随拍,수원 화성 ~ 1794년 조선 후기 제22대 임금 정조가 정쟁으로 죽은 아버지를 추모하기 위해 2년 8개월에 걸쳐 축조한 수도입니다. 화성의 설계는 고대 조선의 성곽 축성법을 기본으로 하고 청나라에서 도입된 돌과 벽돌을 사용하는 근대 서양 건축법을 융통성 있게 사용했습니다. 화성은 건축 역사상 보기 드문 보물로서 유네스코 세계문화유산으로 인정받고 있습니다. 한국관광 #화성 #화성행궁 #고건축 #한국 #사진속의한국,@丝语,2024-06-16
1411,水原华城文化节,수원화성문화제,0,182,山高自有客行路. #随拍 #秋风微凉 #水原华城,산에는 산만의 여행 방식이 있습니다. #가을바람 #미즈하라시,@我叫小张📷,2023-10-03
1412,水原华城文化节,수원화성문화제,2:18,185,京畿道水原的星空图书馆更大更好看#韩国旅游 #韩国旅游种草 #韩国导游 #韩国包车 #韩国自由行攻略,경기도 수원 별도서관이 더 좋다 #한국여행 #한국여행시작 #한국여행가이드 #한국전세버스 #한국자유여행팁,@韩管家金大侠88 睢君洁信息咨询中心,2024-03-28
1413,水原华城文化节,수원화성문화제,0,18,韩国水原华城,"수원 화성, 대한민국",@和风细雨,2023-07-16
1414,水原华城文化节,수원화성문화제,1:50,6,#汉服活动 #甘坑花朝节,#한복 이벤트 #간캉꽃 축제,@揽月.,2022-04-24
1415,水原华城文化节,수원화성문화제,0,1119,在水原华城可以玩的异彩纷呈的射击体验主题公园！＃경기도사격테마파크↓🖤 是职业选手训练的地方，一般人也可以体验，，？！ 从实弹手枪射击到克莱射击都可以享受 一对一授课，学习起来很容易！ 완전꿀잼+시간순삭이라고😚👍 ↑京畿道射击主题公园 📍경기도 화성시 양감면 사격장길142 ⏰09：00-18：00 ❌星期一休息#图文伙伴计划 #vlog日常 #春天就要出去野 #周末去哪玩,"수원화성에서 즐길 수 있는 다채로운 사격 체험 테마파크! #경기도사격테마파크↓🖤 프로들도 훈련하고 일반인들도 체험할 수 있는 곳,,, ? 실탄사격부터 클레이사격까지 모두 즐길 수 있어요 일대일 레슨이 가능해서 배우기 쉬워요! 완전꿀잼 + 시간순삭이라고😚👍 ↑경기도사격테마파크 📍경기도 화성시 양감면 사격장길142 ⏰09:00-18:00 ❌월요일 휴무 #그래픽 파트너 프로그램 #매일블로그 #봄은야외로나간다 #봄이오나봐요. 주말에 가볼만한 곳",@5.27,2023-04-08
1416,水原华城文化节,수원화성문화제,0,281,韩国水原华城正门--长安门，于1796建成，是朝鲜半岛现存最大的古代城门，比首尔的崇礼门还要大，借鉴了中国古代城楼的建造技艺，全部有砖木石砌构造，攻难易守，气势磅礴，见证了历史的沧桑变迁…#水原 #华城 #长安门 #韩国旅游 #抖音图文来了,"대한민국 수원화성 정문 - 1796년 완공된 장안문은 서울 숭례문보다 큰 현존하는 한반도 최대의 고대 성문으로 고대 중국 성곽의 축조기법을 도입, 모두 벽돌과 석조로 쌓아 공격은 어렵고 방어는 쉬운 웅장하고 역사의 굴곡을 목격...#수원 #화성 #장안문 #한국관광 #벌레가온다 !!.#수원 #화성 #장안문 #관광 #지터벌레가온다!",@笑傲江湖🇨🇳,2022-01-05
1417,水原华城文化节,수원화성문화제,4:52,76,#演出现场视频 #2021年新年文化旅游节表演😃🌹,#공연라이브영상 #새해2021문화관광축제공연😃🌹,@老妈子-饶hua,2021-09-13
1418,水原华城文化节,수원화성문화제,1:36,94,华城非物质文化遗产#人山人海太热闹了 #妈祖文化 #游神现场,와청무형문화유산 #인파가 너무 많아 #아마주문화 #유신풍경,@在华城开鲜花婚庆策划的雅若,2024-05-02
1419,水原华城文化节,수원화성문화제,0,6,童年记忆 #水原华城 #粉丝福利,어린 시절의 추억 #수이바라화성 #팬 복지,@早起大王,2024-07-03
1420,水原华城文化节,수원화성문화제,0,156,水源华城✨🕊️🪞🩵#留学生 #腿长一米八 #首尔第一深情 #ootd穿搭 #韩国,수원화성 ✨🕊️🪞🩵 #유학생 #다리가1미터 #서울의첫사랑 #오뜨드웨어 #대한민국,@芷.,2024-09-29
1421,水原华城文化节,수원화성문화제,0,12,2024.11.12.龙潭街道戏曲艺术节演出照,2024.11.12.롱탄 거리극 예술제 공연 사진,@幸运人生，邸燕平,2024-11-13
1422,水原华城文化节,수원화성문화제,2:53,8,9月15日18：00华城滕龙谷卓氏祭祖文艺展演#架子鼓 #华城 #海藤打击乐 #小骏马打击乐团,"9월 15일, 18:00 화청 텅롱 계곡 주오 조상 축제 문화 쇼케이스 #드럼 #화청 #하이토 타악기 #작은 종마 타악기 앙상블",@海藤文化,2024-09-12
1423,水原华城文化节,수원화성문화제,0,574,韩国水原华城行宫，来自大长今的拍摄地，虽然没有中国皇宫的气势雄伟，但也有它的紧致之处👍,"대장금 촬영지인 대한민국 수원의 화성행궁은 중국 궁궐의 웅장함은 없지만, 고즈넉함이 느껴지는 곳입니다 👍.",@80后阿姨,2024-03-24
1424,水原华城文化节,수원화성문화제,0:16,217,感谢被邀参加 五华县非物质文化遗产，华城“三月三”天妃娘娘诞辰活动，祈愿风调雨顺，国泰民安！,"우화현 무형문화유산인 화청 ""3월 3일"" 톈페이 냥냥의 생일 행사에 초대받아 좋은 기상 조건과 국가 평화를 기원하는 행사에 참여해 주셔서 감사합니다!",@兴东源响铛铛不锈钢华城店,2024-05-01
1425,水原华城文化节,수원화성문화제,0,11,韓國旅行。水原華城 Starfield星空圖書館 水原日月樹木園（淚之女王拍攝地） 吃炸雞配啤酒啦,"한국 여행. 화성, 수원 스타필드 도서관 해문수목원 (눈물의 여왕) 프라이드 치킨과 맥주!",@waterckck,2024-07-22
1426,水原华城文化节,수원화성문화제,0,10,#民俗文化 #舞台演出 #亲子游玩好去处 #狂欢 #国粹 抖音小助手@抖音热点宝,#민속 문화 #무대 공연 #가족이 함께 즐길 수 있는 좋은 장소 #축제 #민족주의 지터버그의 작은 도우미 @jitterbug 핫스팟바오,@同城吃喝玩乐分享,2023-12-23
1427,水原华城文化节,수원화성문화제,0,4,水原八达门市场。#水原八达门 #水原华城,수원 팔달문 시장. 수원 #수원팔달문 #수원화성,@Christine贤,2024-06-23
1428,水原华城文化节,수원화성문화제,2:09,51,来自长白山的顶水舞#地名大会#长白山#顶水舞,장바이산 탑 워터 댄스 #지명회의 #장바이산 #탑워터댄스,@白山发布,2021-03-14
